,time,min,avg,max,norm_factor
1104,1712520294.2574904,0.016,0.21988,0.301,0.30934
1105,1712520383.8129766,0.024,0.22842,0.297,0.30657
1106,1712520484.5731628,0.016,0.22491,0.297,0.30884
1107,1712520574.4663942,0.032,0.21586,0.301,0.30833
1108,1712521264.2591639,0.02,0.22842,0.305,0.30984
1109,1712521364.7572248,0.012,0.21385,0.305,0.30783
1110,1712521487.6129901,0.072,0.20455,0.317,0.30582
1111,1712521610.4117012,0.008,0.2146,0.293,0.30783
1112,1712521700.0605652,0.012,0.20531,0.293,0.30431
1113,1712522422.9305518,0.02,0.21033,0.293,0.30557
1114,1712522512.5331247,0.008,0.2038,0.309,0.31185
1115,1712522635.401355,-0.0,0.21712,0.321,0.30507
1116,1712522724.997398,0.024,0.22239,0.305,0.30331
1117,1712522825.6594667,0.02,0.23043,0.289,0.30406
1118,1712523515.3838348,0.024,0.2244,0.325,0.30306
1119,1712523605.2101142,0.044,0.22943,0.301,0.30281
1120,1712523705.943544,0.036,0.21184,0.293,0.30255
1121,1712523828.7500827,0.028,0.22616,0.333,0.29225
1122,1712523918.459279,0.012,0.21913,0.305,0.30431
1123,1712524641.5865479,0.04,0.23496,0.305,0.30331
1124,1712524731.3276892,0.008,0.22491,0.317,0.30733
1125,1712524832.0247395,0.044,0.23521,0.305,0.30431
1126,1712524954.8255804,0.076,0.22315,0.305,0.30758
1127,1712525066.6933932,0.016,0.23621,0.305,0.30004
1128,1712525767.4961834,-0.0,0.19526,0.317,0.29351
1129,1712525857.2382736,0.02,0.16435,0.297,0.29225
1130,1712525957.9507034,0.072,0.23571,0.297,0.2915
1131,1712526047.5807414,0.145,0.23194,0.305,0.29502
1132,1712526148.4875777,0.012,0.19777,0.305,0.29301
1133,1712526838.2841852,0.056,0.21335,0.301,0.29929
1134,1712526927.7852788,0.092,0.21536,0.309,0.29527
1135,1712527028.4931955,0.004,0.20908,0.309,0.29175
1136,1712527118.148034,0.024,0.19953,0.301,0.29728
1137,1712527218.9900856,0.02,0.19651,0.265,0.29502
1138,1712527908.8471882,0.028,0.21988,0.305,0.29954
1139,1712528032.0115502,0.068,0.24852,0.285,0.29627
1140,1712528121.6249485,0.032,0.24903,0.285,0.30431
1141,1712528222.4887273,-0.0,0.21862,0.305,0.30306
1142,1712528312.0178049,0.02,0.23269,0.289,0.30456
1143,1712529012.7020102,0.024,0.18521,0.285,0.30431
1144,1712529135.6116617,0.004,0.21109,0.293,0.29426
1145,1712529225.6065865,0.008,0.21385,0.289,0.292
1146,1712529315.3745408,0.032,0.2234,0.305,0.292
1147,1712529416.0954702,0.056,0.2538,0.309,0.29125
1148,1712530139.022936,0.052,0.21159,0.301,0.28396
1149,1712530228.8039594,0.016,0.20782,0.301,0.29276
1150,1712530329.6001039,-0.0,0.21661,0.293,0.2925
1151,1712530419.3349051,0.036,0.19073,0.305,0.29024
1152,1712530520.196436,0.008,0.20355,0.289,0.2915
1153,1712531209.8104613,0.012,0.18973,0.289,0.28899
1154,1712531299.5674942,0.008,0.19325,0.293,0.28924
1155,1712531400.4380949,0.004,0.18395,0.261,0.28924
1156,1712531490.1010497,0.008,0.18169,0.277,0.28823
1157,1712531591.0148888,-0.0,0.16385,0.273,0.28823
1158,1712532280.733172,0.012,0.194,0.257,0.28999
1159,1712532370.31728,0.024,0.2146,0.253,0.28597
1160,1712532493.306816,0.02,0.20656,0.297,0.29125
1161,1712532593.9779906,0.04,0.21787,0.273,0.292
1162,1712532683.7333558,0.044,0.2136,0.273,0.28698
1163,1712533384.455824,0.016,0.17692,0.273,0.28823
1164,1712533507.2854955,0.048,0.21109,0.273,0.28471
1165,1712533596.9736161,0.012,0.16008,0.297,0.27843
1166,1712533697.8350043,0.02,0.18596,0.281,0.27843
1167,1712533787.3207846,0.032,0.20732,0.281,0.28069
1168,1712534488.0490227,0.02,0.16963,0.293,0.27868
1169,1712534610.87969,0.016,0.17943,0.265,0.28622
1170,1712534700.5789125,0.008,0.19224,0.249,0.28446
1171,1712534801.5794115,0.024,0.1842,0.269,0.28321
1172,1712534913.4375453,0.016,0.19274,0.285,0.29074
1173,1712535614.024624,0.028,0.18772,0.265,0.28748
1174,1712535703.8478603,0.104,0.20656,0.261,0.2827
1175,1712535804.6943192,0.012,0.18973,0.293,0.28195
1176,1712535894.305359,0.02,0.18747,0.277,0.28069
1177,1712535995.0463657,0.016,0.19626,0.265,0.28069
1178,1712536684.708999,0.221,0.27365,0.293,0.28069
1179,1712536785.4953816,0.024,0.18722,0.257,0.27919
1180,1712536897.1938374,0.032,0.21837,0.273,0.27466
1181,1712537031.0505269,0.032,0.22692,0.297,0.27718
1182,1712537120.6623409,0.008,0.20682,0.261,0.27994
1183,1712537843.5578206,0.044,0.19978,0.273,0.28446
1184,1712537944.4042702,0.06,0.1842,0.265,0.28019
1185,1712538034.2586606,0.02,0.18722,0.293,0.27843
1186,1712538124.1865566,0.02,0.18596,0.285,0.27793
1187,1712538225.0430837,0.056,0.20506,0.277,0.27693
1188,1712538914.7899919,0.044,0.19551,0.293,0.27743
1189,1712539015.415775,0.02,0.19802,0.269,0.27793
1190,1712539138.503676,0.028,0.20254,0.281,0.2719
1191,1712539261.2792878,0.024,0.18621,0.273,0.27919
1192,1712539361.9753633,0.024,0.17139,0.277,0.27969
1193,1712540051.6861668,0.012,0.16913,0.277,0.28321
1194,1712540185.6903975,0.016,0.17063,0.277,0.28346
1195,1712540297.6675177,0.12,0.20631,0.257,0.27265
1196,1712540387.3670638,0.12,0.22591,0.273,0.27291
1197,1712540488.2433596,0.056,0.20581,0.281,0.2719
1198,1712541177.9355946,0.044,0.18822,0.269,0.27566999999999997
1199,1712541278.6420639,0.068,0.20983,0.293,0.27391
1200,1712541368.3406293,0.056,0.20104,0.305,0.27718
1201,1712541480.1828284,0.004,0.18797,0.245,0.27642
1202,1712541592.1368618,0.088,0.21737,0.285,0.28019
1203,1712542303.9662762,0.024,0.19903,0.301,0.28095
1204,1712542438.1690233,0.136,0.1935,0.301,0.27215
1205,1712542538.885711,0.036,0.19023,0.261,0.27316
1206,1712542661.9424667,0.012,0.16938,0.297,0.27566999999999997
1207,1712542762.8287237,0.036,0.17792,0.269,0.28044
1208,1712543463.4354255,0.052,0.16762,0.265,0.27969
1209,1712543575.1892843,0.008,0.18847,0.277,0.27441
1210,1712543675.906063,0.032,0.17943,0.269,0.27416
1211,1712543765.7217188,0.016,0.18295,0.253,0.27265
1212,1712543866.3838549,0.016,0.21033,0.277,0.27416
1213,1712544567.4544342,0.044,0.15531,0.269,0.26989
1214,1712544679.825289,0.052,0.21159,0.261,0.27316
1215,1712544780.8619947,0.008,0.17264,0.261,0.27215
1216,1712544870.9437313,0.02,0.22189,0.289,0.27265
1217,1712544982.8882875,0.032,0.19224,0.289,0.27341
1218,1712545706.1712303,0.02,0.21988,0.277,0.27341
1219,1712545806.8802304,0.024,0.20079,0.293,0.26914
1220,1712545952.1212838,0.012,0.21435,0.281,0.27265
1221,1712546064.1076386,0.056,0.17365,0.261,0.27416
1222,1712546164.7207797,0.048,0.17893,0.265,0.27316
1223,1712546865.5979116,0.04,0.20682,0.285,0.27341
1224,1712546944.118006,0.145,0.23521,0.269,0.27215
1225,1712547078.2506473,0.032,0.19576,0.273,0.27215
1226,1712547189.9771328,0.016,0.19224,0.269,0.27165
1227,1712547312.7511978,0.056,0.19702,0.277,0.27466
1228,1712548035.442837,0.02,0.17767,0.277,0.27566999999999997
1229,1712548158.2125404,0.04,0.19677,0.273,0.2709
1230,1712548281.0458694,0.008,0.18797,0.281,0.27542
1231,1712548359.5833292,0.136,0.23898,0.273,0.27542
1232,1712548471.356,0.056,0.16335,0.277,0.27517
1233,1712549183.2937386,0.02,0.20606,0.281,0.27969
1234,1712549295.1506355,0.044,0.194,0.277,0.27793
1235,1712549451.1842353,0.024,0.19978,0.297,0.27115
1236,1712549573.988201,0.016,0.21058,0.269,0.28044
1237,1712549696.6367602,0.024,0.23646,0.297,0.27592
1238,1712550386.4461277,0.028,0.17264,0.273,0.26863
1239,1712550476.1771345,0.028,0.1847,0.265,0.27115
1240,1712550576.8330874,0.044,0.2131,0.281,0.27165
1241,1712550655.3250394,0.177,0.23923,0.277,0.27039
1242,1712550756.0428684,0.032,0.20732,0.269,0.27391
1243,1712551456.7701113,0.024,0.21988,0.269,0.27341
1244,1712551557.5933824,0.128,0.1832,0.285,0.2714
1245,1712551647.324017,0.032,0.18068,0.249,0.26964
1246,1712551737.1923137,0.036,0.17189,0.257,0.27064
1247,1712551849.007541,0.028,0.18797,0.273,0.26964
1248,1712552560.936945,0.036,0.20154,0.241,0.27466
1249,1712552661.6605623,0.044,0.17842,0.273,0.27566999999999997
1250,1712552795.549172,0.016,0.1847,0.301,0.27894
1251,1712552940.7871583,0.032,0.20883,0.273,0.27039
1252,1712553052.661792,0.088,0.18847,0.269,0.27642
1253,1712553753.5623362,0.044,0.19476,0.277,0.27793
1254,1712553843.228992,0.092,0.2038,0.253,0.27592
1255,1712553965.8853278,0.06,0.16787,0.229,0.27642
1256,1712554077.5554209,0.064,0.16988,0.245,0.26863
1257,1712554167.3071377,0.048,0.16963,0.273,0.26989
1258,1712554867.988031,0.076,0.19325,0.261,0.26838
1259,1712554979.8127935,0.092,0.20154,0.245,0.27366
1260,1712555080.322906,0.056,0.19928,0.249,0.27341
1261,1712555169.7935076,0.056,0.19677,0.265,0.27265
1262,1712555259.3131187,0.124,0.2141,0.261,0.27215
1263,1712555959.7252097,0.044,0.18847,0.253,0.27215
1264,1712556049.4008377,0.064,0.20757,0.281,0.2724
1265,1712556150.4412365,0.02,0.19073,0.285,0.27441
1266,1712556262.0693004,0.036,0.17692,0.277,0.27416
1267,1712556396.0246365,0.06,0.16963,0.249,0.27666999999999997
1268,1712557119.0005672,0.084,0.19199,0.285,0.2724
1269,1712557241.9180279,0.02,0.15631,0.281,0.27517
1270,1712557364.753859,0.052,0.19375,0.261,0.27868
1271,1712557487.562614,0.132,0.19626,0.261,0.27441
1272,1712557610.382567,0.02,0.16938,0.221,0.27793
1273,1712558344.185413,0.004,0.19651,0.293,0.28019
1274,1712558500.2507102,0.072,0.19501,0.253,0.27366
1275,1712558645.1994536,0.04,0.18119,0.257,0.28145
1276,1712558745.9761245,0.06,0.21109,0.281,0.27492
1277,1712558879.8550053,0.068,0.19777,0.261,0.27768
1278,1712559591.6638012,0.08,0.20656,0.281,0.27994
1279,1712559747.563263,0.044,0.17792,0.273,0.2817
1280,1712559848.3431113,0.249,0.27491,0.289,0.28044
1281,1712559993.3967457,0.076,0.18797,0.265,0.28019
1282,1712560094.0034227,0.088,0.19375,0.257,0.28019
1283,1712560794.7353806,0.036,0.20355,0.305,0.28069
1284,1712560906.400689,0.04,0.19124,0.273,0.27944
1285,1712561051.2976594,0.221,0.26913,0.285,0.27944
1286,1712561185.1004028,0.004,0.20405,0.265,0.28572
1287,1712561341.0873964,0.036,0.15455,0.249,0.27566999999999997
1288,1712562041.732072,0.032,0.19626,0.277,0.28396
1289,1712562164.48876,0.004,0.19124,0.273,0.2822
1290,1712562253.969253,0.028,0.20682,0.277,0.27743
1291,1712562354.727143,0.072,0.20104,0.269,0.27666999999999997
1292,1712562444.130077,0.108,0.19476,0.253,0.27616999999999997
1293,1712563166.9942365,0.068,0.18722,0.277,0.27542
1294,1712563256.4263074,0.028,0.17164,0.285,0.27064
1295,1712563357.2310357,0.044,0.19727,0.293,0.2724
1296,1712563446.783751,0.032,0.22465,0.289,0.27341
1297,1712563547.4368403,0.149,0.21787,0.261,0.27291
1298,1712564236.9796858,0.12,0.24878,0.301,0.2724
1299,1712564337.751471,0.068,0.20707,0.277,0.27391
1300,1712564482.7035637,0.072,0.19073,0.273,0.27969
1301,1712564583.3341258,0.068,0.18596,0.261,0.2827
1302,1712564706.0816758,0.012,0.2347,0.293,0.27616999999999997
1303,1712565695.0537038,0.04,0.18646,0.257,0.27416
1304,1712565842.3369691,0.02,0.2141,0.285,0.28095
1305,1712565978.1965299,0.032,0.19576,0.277,0.2812
1306,1712566102.9950054,0.02,0.21561,0.305,0.28069
1307,1712566861.815743,0.024,0.18747,0.269,0.28069
1308,1712566986.5080664,0.016,0.20656,0.289,0.28145
1309,1712567111.0664911,0.056,0.18169,0.253,0.28044
1310,1712567258.127394,0.008,0.18169,0.277,0.27944
1311,1712567428.223503,0.016,0.17968,0.261,0.28019
1312,1712568175.4670286,0.012,0.19099,0.289,0.2812
1313,1712568300.0644493,0.04,0.18194,0.273,0.28145
1314,1712568458.8290734,0.028,0.19702,0.297,0.2812
1315,1712568617.2548528,0.024,0.19224,0.285,0.28044
1316,1712568741.9788692,0.036,0.17767,0.269,0.28019
1317,1712569466.6431894,0.008,0.19023,0.277,0.28044
1318,1712569625.7091203,0.048,0.17842,0.277,0.27994
1319,1712569784.6120331,0.016,0.19928,0.273,0.28069
1320,1712569898.194807,0.008,0.20631,0.309,0.28195
1321,1712570056.7814877,0.04,0.20908,0.309,0.2822
1322,1712570781.543844,0.052,0.18722,0.277,0.2822
1323,1712570905.8361304,0.044,0.17666,0.277,0.28145
1324,1712571030.111535,0.04,0.18671,0.293,0.27994
1325,1712571176.8577728,0.044,0.21661,0.297,0.27944
1326,1712571301.1325002,0.044,0.17993,0.273,0.27919
1327,1712572025.4625187,0.044,0.17415,0.257,0.27994
1328,1712572160.9305897,0.036,0.17918,0.277,0.28044
1329,1712572307.6935134,0.044,0.18646,0.257,0.2812
1330,1712572432.0022528,0.072,0.18269,0.301,0.2812
1331,1712572556.277845,0.056,0.18872,0.285,0.27969
1332,1712573269.3307827,0.084,0.1935,0.257,0.27894
1333,1712573449.67376,0.04,0.16812,0.257,0.27843
1334,1712573607.6460268,0.044,0.18948,0.285,0.27919
1335,1712573754.3745363,0.044,0.19249,0.297,0.28069
1336,1712573901.0708106,0.06,0.17767,0.269,0.28095
1337,1712574636.61073,0.056,0.18546,0.257,0.28069
1338,1712574760.8857474,0.052,0.1945,0.269,0.28145
1339,1712574896.3884554,0.028,0.15933,0.245,0.2812
1340,1712575043.1008263,0.048,0.18948,0.285,0.27818
1341,1712575178.6189523,0.048,0.17692,0.261,0.27894
1342,1712576004.2103693,0.012,0.19928,0.285,0.27919
1343,1712576221.4509294,0.032,0.17189,0.237,0.28019
1344,1712576416.0402281,0.032,0.20104,0.297,0.28095
1345,1712576586.6193652,0.064,0.17918,0.249,0.2812
1346,1712576746.5939,0.06,0.19023,0.297,0.28069
1347,1712577472.852054,0.02,0.18144,0.285,0.28145
1348,1712577598.3178642,0.056,0.19576,0.273,0.28145
1349,1712577712.4618368,0.016,0.18194,0.277,0.2822
1350,1712577883.5175524,0.048,0.19375,0.277,0.28296
1351,1712578122.7100189,0.028,0.19576,0.273,0.2812
1352,1712578872.3060668,0.04,0.20405,0.297,0.28019
1353,1712579032.203512,0.012,0.18496,0.273,0.28044
1354,1712579191.721228,0.012,0.18646,0.265,0.28044
1355,1712579362.6961327,0.044,0.1842,0.269,0.2812
1356,1712579476.5726678,0.028,0.19777,0.285,0.2822
1357,1712580202.3887045,0.024,0.18621,0.281,0.2822
1358,1712580328.1094122,0.044,0.18043,0.253,0.27718
1359,1712580442.2486222,0.048,0.1945,0.289,0.27768
1360,1712580556.3545341,-0.0,0.18797,0.281,0.27818
1361,1712580681.9400656,0.032,0.1945,0.265,0.27818
1362,1712581430.0729952,0.024,0.19199,0.281,0.27894
1363,1712581566.7273252,0.016,0.17214,0.281,0.28044
1364,1712581725.976731,0.008,0.18671,0.285,0.27944
1365,1712581862.4426532,-0.0,0.18923,0.265,0.27919
1366,1712581977.004142,0.06,0.19903,0.277,0.28044
1367,1712582771.3058767,0.072,0.18496,0.257,0.28145
1368,1712582896.5941336,0.028,0.19224,0.277,0.28396
1369,1712583044.76712,0.032,0.1935,0.277,0.28346
1370,1712583136.1429431,0.028,0.19375,0.281,0.28421
1371,1712583261.464445,0.068,0.19827,0.273,0.28497
1372,1712583952.632848,0.004,0.19274,0.277,0.28622
1373,1712584044.15367,0.024,0.18772,0.289,0.28924
1374,1712584169.7674508,0.056,0.18445,0.253,0.28974
1375,1712584295.1079147,0.06,0.18621,0.273,0.28899
1376,1712584386.6351194,0.048,0.19878,0.297,0.28873
1377,1712585112.2492867,0.024,0.19827,0.293,0.28899
1378,1712585237.5563748,0.056,0.18772,0.281,0.28848
1379,1712585328.8306437,0.056,0.20581,0.301,0.28873
1380,1712585454.400473,0.04,0.19476,0.277,0.28823
1381,1712585579.9737632,0.116,0.20958,0.273,0.28873
1382,1712586305.201468,0.032,0.18697,0.301,0.28873
1383,1712586430.2525852,0.012,0.19576,0.289,0.28748
1384,1712586555.5476835,0.012,0.19375,0.297,0.28798
1385,1712586647.2130187,0.048,0.18973,0.269,0.28672
1386,1712586772.9843628,0.084,0.18822,0.265,0.28622
1387,1712587486.9009702,0.068,0.22114,0.297,0.28547
1388,1712587589.6955123,0.004,0.17541,0.257,0.28471
1389,1712587715.0374444,0.04,0.19978,0.305,0.28497
1390,1712587839.9201066,0.04,0.21159,0.289,0.28522
1391,1712588021.4712763,0.028,0.18872,0.285,0.28522
1392,1712588780.306755,0.012,0.18119,0.273,0.28371
1393,1712588871.840207,0.056,0.18445,0.261,0.2822
1394,1712588962.550611,0.036,0.20405,0.297,0.28245
1395,1712589087.5913315,0.048,0.21435,0.297,0.28195
1396,1712589340.8572695,0.028,0.18722,0.297,0.2822
1397,1712590148.51712,0.04,0.17842,0.277,0.28245
1398,1712590364.8535616,-0.0,0.17013,0.245,0.2817
1399,1712590548.2927704,0.052,0.18646,0.289,0.28019
1400,1712590719.9676178,0.024,0.17842,0.285,0.27894
1401,1712590868.2917988,0.04,0.17541,0.261,0.28044
1402,1712591594.4065483,0.032,0.19928,0.305,0.2812
1403,1712591732.2346992,0.032,0.17591,0.269,0.27969
1404,1712591869.5212622,-0.0,0.16084,0.257,0.27944
1405,1712592086.1861072,0.016,0.16636,0.293,0.28647
1406,1712592257.5376298,0.04,0.17591,0.257,0.28622
1407,1712593029.7398999,0.04,0.15983,0.269,0.28773
1408,1712593201.6925948,0.008,0.16712,0.261,0.28748
1409,1712593463.9166577,0.044,0.21084,0.293,0.28698
1410,1712593589.6349149,0.004,0.16913,0.265,0.28597
1411,1712593772.9170067,0.004,0.16712,0.241,0.28672
1412,1712594498.1506083,0.032,0.1543,0.257,0.28748
1413,1712594625.168512,0.032,0.18119,0.261,0.28622
1414,1712594739.7808082,0.052,0.21536,0.289,0.28597
1415,1712594899.6589942,0.044,0.17491,0.273,0.28547
1416,1712595014.6462657,0.044,0.18244,0.277,0.28471
1417,1712595741.3078415,0.044,0.17013,0.257,0.28497
1418,1712595856.006517,0.036,0.18772,0.261,0.28346
1419,1712595982.0846121,0.044,0.17943,0.269,0.28471
1420,1712596107.8132493,0.076,0.21737,0.285,0.28421
1421,1712596222.4952307,0.028,0.19425,0.265,0.28346
1422,1712596925.5474584,0.04,0.18671,0.261,0.2827
1423,1712597017.3260562,0.08,0.19576,0.285,0.28145
1424,1712597120.0635757,0.032,0.18043,0.261,0.28044
1425,1712597257.151451,0.04,0.17491,0.273,0.28044
1426,1712597360.032955,0.02,0.18872,0.277,0.28095
1427,1712598074.0467288,0.04,0.17164,0.261,0.28145
1428,1712598199.2945123,0.072,0.20305,0.281,0.27919
1429,1712598313.274302,0.044,0.17264,0.265,0.27868
1430,1712598415.698051,0.032,0.17516,0.265,0.27793
1431,1712598507.2973075,0.024,0.16109,0.241,0.27666999999999997
1432,1712599221.767241,0.032,0.16762,0.265,0.27666999999999997
1433,1712599381.1322355,0.036,0.17867,0.265,0.27542
1434,1712599495.5673914,0.04,0.16209,0.265,0.27592
1435,1712599621.6586642,0.036,0.16611,0.257,0.27592
1436,1712599770.2828076,0.036,0.16812,0.253,0.27517
1437,1712600484.3947208,0.024,0.1739,0.265,0.27441
1438,1712600588.047566,0.02,0.18043,0.261,0.27165
1439,1712600702.240914,0.02,0.18094,0.265,0.27115
1440,1712600805.1056263,0.036,0.17616,0.261,0.27165
1441,1712600976.8597646,0.024,0.17993,0.257,0.2719
1442,1712601703.2391129,0.032,0.16862,0.261,0.27115
1443,1712601817.9580057,0.024,0.17164,0.261,0.26863
1444,1712601944.3572273,0.032,0.1646,0.249,0.26713
1445,1712602060.4187942,0.032,0.17164,0.269,0.26637
1446,1712602187.5603137,0.028,0.17616,0.261,0.26662
1447,1712602879.5963988,0.024,0.15807,0.245,0.26637
1448,1712603005.14352,0.012,0.15707,0.245,0.26234999999999997
1449,1712603097.0635805,0.032,0.17164,0.257,0.26234999999999997
1450,1712603200.293643,0.024,0.15857,0.237,0.26184999999999997
1451,1712605176.18429,0.024,0.14827,0.229,0.26134999999999997
1452,1712605290.4142447,0.016,0.15732,0.257,0.25456
1453,1712605416.7801483,0.008,0.15631,0.253,0.25431
1454,1712605509.0148978,0.024,0.15305,0.241,0.25456
1455,1712605634.7374825,0.012,0.14727,0.261,0.25532
1456,1712607561.470409,0.02,0.143,0.241,0.25456
1457,1712607675.5079885,0.024,0.13596,0.249,0.24953999999999998
1458,1712607800.936322,0.016,0.13571,0.253,0.24929
1459,1712607915.8271067,0.008,0.13722,0.237,0.24802999999999997
1460,1712608041.6019125,0.012,0.15883,0.269,0.248
1461,1712609250.2761803,0.012,0.1528,0.249,0.248
1462,1712609388.9360855,0.024,0.1543,0.257,0.248
1463,1712609662.4200087,0.016,0.17616,0.253,0.248
1464,1712613410.5483494,0.016,0.143,0.225,0.248
